,Domestic,Commercial,Public
312,584.0,0.0,0.0
313,664.0,0.0,0.0
314,624.0,0.0,0.0
315,558.0,0.0,0.0
316,603.0,0.0,0.0
317,384.0,0.0,0.0
318,402.0,0.0,0.0
319,269.0,0.0,0.0
320,215.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,195.0,0.0,0.0
328,55.0,0.0,0.0
329,95.0,0.0,0.0
330,688.0,0.0,0.0
331,2297.0,0.0,0.0
332,2294.0,0.0,0.0
333,2246.0,0.0,0.0
334,985.0,0.0,0.0
335,661.0,0.0,0.0
336,576.0,0.0,0.0
337,619.0,0.0,0.0
338,553.0,0.0,0.0
339,593.0,0.0,0.0
340,543.0,0.0,0.0
341,318.0,0.0,0.0
342,408.0,0.0,0.0
343,205.0,0.0,0.0
344,175.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,135.0,0.0,0.0
352,5.0,0.0,0.0
353,100.0,0.0,0.0
354,878.0,0.0,0.0
355,2242.0,0.0,0.0
356,2246.0,0.0,0.0
357,2287.0,0.0,0.0
358,1018.0,0.0,0.0
359,645.0,0.0,0.0
360,632.0,0.0,0.0
361,566.0,0.0,0.0
362,623.0,0.0,0.0
363,611.0,0.0,0.0
364,536.0,0.0,0.0
365,384.0,0.0,0.0
366,318.0,0.0,0.0
367,239.0,0.0,0.0
368,225.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,255.0,0.0,0.0
376,30.0,0.0,0.0
377,101.0,0.0,0.0
378,717.0,0.0,0.0
379,2289.0,0.0,0.0
380,2285.0,0.0,0.0
381,2250.0,0.0,0.0
382,1004.0,0.0,0.0
383,569.0,0.0,0.0
384,505.0,0.0,0.0
385,641.0,0.0,0.0
386,524.0,0.0,0.0
387,535.0,0.0,0.0
388,550.0,0.0,0.0
389,438.0,0.0,0.0
390,402.0,0.0,0.0
391,248.0,0.0,0.0
392,240.0,0.0,0.0
393,0.0,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,205.0,0.0,0.0
400,15.0,0.0,0.0
401,132.0,0.0,0.0
402,874.0,0.0,0.0
403,2264.0,0.0,0.0
404,2322.0,0.0,0.0
405,2312.0,0.0,0.0
406,1051.0,0.0,0.0
407,618.0,0.0,0.0
408,555.0,0.0,0.0
409,529.0,0.0,0.0
410,553.0,0.0,0.0
411,633.0,0.0,0.0
412,614.0,0.0,0.0
413,396.0,0.0,0.0
414,408.0,0.0,0.0
415,268.0,0.0,0.0
416,165.0,0.0,0.0
417,0.0,0.0,0.0
418,0.0,0.0,0.0
419,0.0,0.0,0.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.0,0.0,0.0
423,185.0,0.0,0.0
424,10.0,0.0,0.0
425,121.0,0.0,0.0
426,786.0,0.0,0.0
427,2270.0,0.0,0.0
428,2324.0,0.0,0.0
429,2330.0,0.0,0.0
430,1100.0,0.0,0.0
431,605.0,0.0,0.0
432,628.0,0.0,0.0
433,613.0,0.0,0.0
434,592.0,0.0,0.0
435,599.0,0.0,0.0
436,623.0,0.0,0.0
437,354.0,0.0,0.0
438,390.0,0.0,0.0
439,220.0,0.0,0.0
440,225.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,235.0,0.0,0.0
448,45.0,0.0,0.0
449,138.0,0.0,0.0
450,673.0,0.0,0.0
451,2344.0,0.0,0.0
452,2312.0,0.0,0.0
453,2296.0,0.0,0.0
454,1009.0,0.0,0.0
455,582.0,0.0,0.0
456,528.0,0.0,0.0
457,552.0,0.0,0.0
458,500.0,0.0,0.0
459,663.0,0.0,0.0
460,627.0,0.0,0.0
461,366.0,0.0,0.0
462,408.0,0.0,0.0
463,252.0,0.0,0.0
464,190.0,0.0,0.0
465,0.0,0.0,0.0
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.0,0.0,0.0
470,220.0,0.0,0.0
471,215.0,0.0,0.0
472,20.0,0.0,0.0
473,112.0,0.0,0.0
474,753.0,0.0,0.0
475,2257.0,0.0,0.0
476,2278.0,0.0,0.0
477,2365.0,0.0,0.0
478,1021.0,0.0,0.0
479,698.0,0.0,0.0
480,611.0,0.0,0.0
481,555.0,0.0,0.0
482,580.0,0.0,0.0
483,655.0,0.0,0.0
484,574.0,0.0,0.0
485,378.0,0.0,0.0
486,432.0,0.0,0.0
487,491.0,0.0,0.0
488,245.0,0.0,0.0
489,0.0,0.0,0.0
490,220.0,0.0,0.0
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,0.0
495,210.0,0.0,0.0
496,20.0,0.0,0.0
497,126.0,0.0,0.0
498,835.0,0.0,0.0
499,2284.0,0.0,0.0
500,2237.0,0.0,0.0
501,2333.0,0.0,0.0
502,1041.0,0.0,0.0
503,585.0,0.0,0.0
504,648.0,0.0,0.0
505,627.0,0.0,0.0
506,593.0,0.0,0.0
