,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,14.0,70.0,12.6,64.80705335397278,0.0,27578.25,27578.25,57580.13,57580.13,36884.262,32387.217,0.852,1561.103,0.009,0.012,1.0,36884.262,442.682,10919.529,25964.733,0.0,0.0,32387.217,0.0,0.0,27578.25,27578.25,24372.57,0.0,3205.68,0.0,0.0,0.0,0.0,57580.13,57580.13,54480.13,0.0,3100.0,0.0,0.0,0.0,0.0
0,5.0,10.0,34.0,150.0,30.6,133.01028421896717,0.0,51402.4,51402.4,125812.60999999999,125812.60999999999,167140.91700000002,127373.373,0.404,752.734,0.01,0.009,1.0,130256.655,1084.41,45308.076,84948.579,0.0,0.0,94986.156,0.0,0.0,23824.15,23824.15,20224.8,0.0,3599.35,0.0,0.0,0.0,0.0,68232.48,68232.48,62632.48,0.0,5600.0,0.0,0.0,0.0,0.0
