,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),LCUE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,11.0,60.0,9.9,54.49182439973708,0.0,23438.06,23438.06,46335.95,46335.95,39975.303,35222.736,0.665,1159.114,0.043,0.052,1.0,39975.303,2122.751,12434.425,27540.878,0.0,0.0,35222.736,0.0,0.0,23438.06,23438.06,20401.18,0.0,3036.88,0.0,0.0,0.0,0.0,46335.95,46335.95,43560.95,0.0,2775.0,0.0,0.0,0.0,0.0
0,5.0,10.0,23.0,125.0,20.7,109.47310181191672,0.0,41352.06,41352.06,91235.87,91235.87,157288.945,120930.83600000001,0.342,580.053,0.048,0.036,1.0,117313.642,4183.651,39679.151,77634.491,0.0,0.0,85708.1,0.0,0.0,17914.0,17914.0,14754.13,0.0,3159.87,0.0,0.0,0.0,0.0,44899.92,44899.92,40199.92,0.0,4700.0,0.0,0.0,0.0,0.0
